age,league,season,position,Current Club,nationality,minutes_played_overall,appearances_overall,penalty_goals,penalty_misses,clean_sheets_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_away,conceded_per_90_overall,cards_per_90_overall,passes_per_90_overall,passes_completed_per_90_overall,tackles_per_90_overall,shots_per_90_overall,shots_on_target_per_90_overall,shots_off_target_per_90_overall,interceptions_per_90_overall,key_passes_per_90_overall,dribbles_per_90_overall,dribbles_successful_per_90_overall,saves_per_90_overall,shots_faced_per_90_overall,dribbled_past_per_90_overall,blocks_per_90_overall,clearances_per_90_overall,hit_woodwork_per_90_overall,punches_per_90_overall,offsides_per_90_overall,xa_per_90_overall,npxg_per_90_overall,fouls_drawn_per_90_overall,fouls_committed_per_90_overall,xg_per_90_overall,aerial_duels_won_per_90_overall,duels_per_90_overall,duels_won_per_90_overall,dispossesed_per_90_overall,accurate_crosses_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,average_rating_overall,crosses_per_game_overall,dispossesed_per_game_overall,saves_per_game_overall,shots_per_goal_scored_overall,shots_off_target_per_game_overall,dribbles_successful_percentage_overall,save_percentage_overall,pass_completion_rate_overall,shot_accuraccy_percentage_overall,inside_box_saves_total_overall,penalties_won_total_overall,shot_conversion_rate_overall,duels_won_per_game_overall,duels_won_percentage_overall,cross_completion_rate_overall,hattricks_total_overall,two_goals_in_a_game_total_overall,three_goals_in_a_game_total_overall,annual_salary_eur,market_value_in_eur,Position_NEW
25,Serie A,2022/2023,Midfielder,Torino,England,828.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.52,0.33,47.88,41.79,2.18,0.44,0.11,0.33,1.41,0.0,0.33,0.22,0.0,0.0,0.22,0.54,1.41,0.0,0.0,0.0,0.1,0.02,0.98,2.39,0.02,0.87,8.81,4.24,0.76,0.11,371.0,368.0,-1.0,19.0,6.29,0.11,0.39,0.0,0.0,0.17,66.67,0.0,87.27,25.0,0.0,0.0,0.0,2.17,48.15,50.0,0.0,0.0,0.0,786366.0,1750000.0,Central Midfielders
25,Ligue 1,2021/2022,Defender,Brest,France,2555.0,30.0,0.0,0.0,5.0,0.04,0.04,0.0,0.0,1.48,0.21,39.0,32.77,2.78,0.07,0.07,0.0,1.69,0.53,1.9,1.13,0.0,0.0,1.09,0.25,2.29,0.0,0.0,0.11,0.11,0.0,1.02,0.95,0.0,0.49,9.82,5.42,0.74,0.49,378.0,240.0,132.0,23.0,6.81,1.27,0.7,0.0,0.0,0.0,59.26,0.0,84.03,100.0,0.0,0.0,0.0,5.13,55.2,36.84,0.0,0.0,0.0,0.0,4833333.333333333,Central Midfielders
25,Ligue 1,2022/2023,Defender,Strasbourg,France,652.0,14.0,0.0,0.0,1.0,0.14,0.14,0.0,0.0,2.21,0.41,39.28,31.7,3.45,0.28,0.28,0.0,1.24,0.55,2.34,1.52,0.0,0.0,0.28,0.41,3.03,0.0,0.0,0.28,0.17,0.02,1.1,1.65,0.02,1.24,11.58,7.17,0.69,0.55,368.0,106.0,187.0,27.0,6.9,1.36,0.36,0.0,0.0,0.0,64.71,0.0,80.7,100.0,0.0,0.0,0.0,3.71,61.9,21.05,0.0,0.0,0.0,360000.0,3750000.0,Central Midfielders
28,Ligue 1,2022/2023,Forward,Troyes,Portugal,2359.0,32.0,0.0,0.0,1.0,0.46,0.19,0.27,0.08,1.91,0.08,28.54,21.57,0.91,1.37,0.76,0.61,0.34,1.98,2.67,1.52,0.0,0.0,0.76,0.08,0.38,0.04,0.0,0.04,0.23,0.22,1.22,0.72,0.22,0.72,9.37,4.38,1.41,1.26,66.0,47.0,-1.0,2.0,6.87,3.38,1.16,0.0,5.14,0.5,57.14,0.0,75.57,55.56,0.0,0.0,19.44,3.59,46.75,30.56,0.0,0.0,0.0,900000.0,3250000.0,Attacking Midfielders
34,La Liga,2020/2021,Midfielder,Real Valladolid,Spain,1771.0,25.0,1.0,0.0,3.0,0.05,0.0,0.05,0.1,1.12,0.3,44.06,35.63,2.34,1.12,0.25,0.86,0.71,0.81,2.13,1.73,0.0,0.0,1.37,0.05,1.07,0.0,0.0,0.3,0.1,0.04,1.83,1.47,0.07,0.76,13.25,6.65,2.03,0.56,219.0,297.0,-1.0,9.0,6.9,2.2,1.6,0.0,22.0,0.68,80.95,0.0,80.88,22.73,0.0,0.0,4.55,5.24,50.19,20.0,0.0,0.0,0.0,0.0,2666666.6666666665,Attacking Midfielders
34,La Liga,2022/2023,Midfielder,Real Valladolid,Spain,1624.0,29.0,0.0,0.0,7.0,0.17,0.06,0.11,0.0,1.11,0.61,52.14,43.39,1.49,1.0,0.55,0.44,0.61,0.94,1.72,0.77,0.0,0.0,1.27,0.22,1.0,0.06,0.0,0.06,0.15,0.11,1.38,2.1,0.11,0.61,10.85,4.26,1.22,0.22,154.0,207.0,-1.0,4.0,6.51,0.41,0.76,0.0,9.0,0.28,45.16,0.0,83.23,55.56,0.0,0.0,11.11,2.66,39.29,33.33,0.0,0.0,0.0,4160000.0,2150000.0,Defensive Midfielders / Wing Backs
30,Ligue 1,2022/2023,Midfielder,Nice,England,921.0,27.0,0.0,0.0,9.0,0.59,0.2,0.39,0.28,1.27,0.1,43.29,36.16,1.56,2.83,1.56,1.27,0.68,2.93,2.05,1.17,0.0,0.0,0.59,0.2,0.49,0.2,0.0,0.1,0.3,0.35,1.47,1.37,0.35,0.39,10.85,4.59,2.35,1.27,38.0,46.0,-1.0,4.0,6.64,1.67,0.89,0.0,7.25,0.48,57.14,0.0,83.52,55.17,0.0,0.0,13.79,1.74,42.34,28.89,0.0,1.0,0.0,5700000.0,6625000.0,Attacking Midfielders
24,Serie A,2022/2023,Defender,Sassuolo,Brazil,1717.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.47,0.79,47.07,41.78,1.94,0.21,0.05,0.16,1.15,0.05,0.21,0.1,0.0,0.0,0.47,0.89,4.19,0.0,0.0,0.0,0.09,0.01,0.73,1.41,0.01,2.72,9.53,5.5,0.26,0.0,323.0,316.0,146.0,15.0,6.72,0.0,0.22,0.0,0.0,0.13,50.0,0.0,88.77,25.0,0.0,0.0,0.0,4.57,57.69,0.0,0.0,0.0,0.0,526260.0,4266666.666666667,Central Defenders
30,Ligue 1,2021/2022,Defender,Monaco,France,2136.0,28.0,0.0,0.0,9.0,0.08,0.08,0.0,0.0,0.84,0.17,59.65,50.64,3.28,0.29,0.08,0.21,1.81,0.51,0.46,0.21,0.0,0.0,1.05,0.17,2.27,0.0,0.0,0.04,0.18,0.01,1.22,1.35,0.01,1.39,10.57,6.1,0.21,0.21,445.0,185.0,18.0,26.0,6.81,2.29,0.18,0.0,0.0,0.18,45.45,0.0,84.9,28.57,0.0,0.0,0.0,5.18,57.77,7.81,0.0,0.0,0.0,0.0,10000000.0,Central Midfielders
30,Ligue 1,2022/2023,Defender,Monaco,France,1173.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.53,0.23,51.87,43.81,1.46,0.15,0.15,0.0,1.23,0.23,1.0,0.54,0.0,0.0,1.07,0.08,1.99,0.0,0.0,0.08,0.11,0.01,1.07,1.15,0.01,0.92,7.9,3.99,0.31,0.38,374.0,369.0,129.0,18.0,6.64,2.05,0.21,0.0,0.0,0.0,53.85,0.0,84.47,100.0,0.0,0.0,0.0,2.74,50.49,12.82,0.0,0.0,0.0,1220000.0,6333333.333333333,Central Midfielders
22,Eredivisie,2022/2023,Defender,Utrecht,Netherlands,464.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.75,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,307.0,111.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,Young High Performers
27,Premier League,2021/2022,Midfielder,Chelsea,England,1386.0,24.0,0.0,0.0,9.0,0.13,0.13,0.0,0.0,1.23,0.06,61.13,54.86,1.86,0.83,0.38,0.45,0.7,1.15,3.84,2.69,0.0,0.0,0.58,0.38,1.02,0.0,0.0,0.13,0.22,0.03,2.62,1.15,0.03,2.3,15.62,9.41,2.11,0.13,305.0,119.0,-1.0,23.0,6.95,0.29,1.38,0.0,0.0,0.29,70.0,0.0,89.74,46.15,0.0,0.0,0.0,6.12,60.25,28.57,0.0,0.0,0.0,0.0,22333333.333333332,Central Midfielders
28,Premier League,2022/2023,Midfielder,Chelsea,England,1543.0,25.0,0.0,0.0,5.0,0.06,0.06,0.0,0.0,1.22,0.06,50.34,44.54,1.42,0.25,0.12,0.12,0.62,0.86,2.65,1.36,0.0,0.0,0.49,0.12,1.23,0.0,0.0,0.06,0.18,0.01,2.04,0.49,0.01,1.36,11.35,6.17,1.3,0.06,430.0,195.0,-1.0,28.0,6.48,0.71,0.88,0.0,0.0,0.08,51.16,0.0,88.48,50.0,0.0,0.0,0.0,4.17,54.35,5.88,0.0,0.0,0.0,7170040.0,25000000.0,Defensive Midfielders / Wing Backs
25,Bundesliga,2021/2022,Forward,Augsburg,Switzerland,2003.0,29.0,0.0,0.0,8.0,0.18,0.13,0.04,0.0,1.62,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,126.0,-1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250000.0,Young High Performers
25,Bundesliga,2022/2023,Forward,Augsburg,Switzerland,1132.0,23.0,0.0,0.0,2.0,0.56,0.32,0.24,0.2,1.35,0.32,23.01,14.15,1.19,0.85,0.34,0.51,0.51,1.19,2.98,1.28,0.0,0.0,0.26,0.26,1.11,0.0,0.0,0.34,0.28,0.13,1.28,1.19,0.13,1.19,10.57,4.94,0.94,0.51,90.0,22.0,-1.0,4.0,6.82,2.0,0.52,0.0,5.0,0.29,42.86,0.0,61.48,40.0,0.0,1.0,20.0,2.76,46.77,14.29,0.0,0.0,0.0,478400.0,6500000.0,Defensive Midfielders / Wing Backs
24,Liga NOS,2020/2021,Defender,Famalicão,Portugal,1649.0,20.0,0.0,0.0,8.0,0.16,0.16,0.0,0.0,1.09,0.16,34.41,27.14,1.2,0.33,0.0,0.33,0.93,1.26,3.82,1.91,0.0,0.0,0.44,0.05,1.2,0.05,0.0,0.05,0.2,0.01,1.53,0.98,0.01,0.49,10.92,5.13,1.26,1.04,218.0,68.0,70.0,19.0,6.78,3.0,1.15,0.0,0.0,0.3,50.0,0.0,78.89,0.0,0.0,0.0,0.0,4.7,47.0,31.67,0.0,0.0,0.0,0.0,5500000.0,Central Midfielders
24,Liga NOS,2021/2022,Defender,Sporting CP,Portugal,546.0,12.0,0.0,0.0,6.0,0.16,0.16,0.0,0.0,0.0,0.33,47.14,37.75,2.14,0.16,0.0,0.16,0.99,0.99,5.11,2.47,0.0,0.0,0.99,0.0,0.82,0.0,0.0,0.0,0.22,0.0,1.48,1.32,0.0,0.49,12.86,6.59,0.66,0.66,271.0,72.0,1.0,27.0,6.7,3.17,0.33,0.0,0.0,0.08,48.39,0.0,80.07,0.0,0.0,0.0,0.0,3.33,51.28,10.53,0.0,0.0,0.0,0.0,5000000.0,Central Midfielders
32,La Liga,2020/2021,Midfielder,Real Valladolid,Spain,2170.0,30.0,0.0,0.0,3.0,0.04,0.0,0.04,0.08,1.53,0.41,45.95,38.16,2.28,0.95,0.12,0.83,1.29,0.37,0.79,0.58,0.0,0.0,2.07,0.17,1.0,0.0,0.0,0.0,0.1,0.05,1.82,1.95,0.05,2.2,13.52,6.84,0.58,0.17,228.0,299.0,-1.0,12.0,6.79,0.33,0.47,0.0,23.0,0.67,73.68,0.0,83.03,13.04,0.0,0.0,4.35,5.5,50.61,40.0,0.0,0.0,0.0,0.0,4250000.0,Defensive Midfielders / Wing Backs
32,La Liga,2021/2022,Midfielder,Cádiz,Spain,1105.0,14.0,0.0,0.0,7.0,0.16,0.0,0.16,0.18,0.9,0.57,52.21,44.63,3.34,1.38,0.49,0.9,1.06,1.14,1.38,0.9,0.0,0.0,1.87,0.16,1.06,0.0,0.0,0.08,0.13,0.15,2.85,2.44,0.15,1.79,16.37,8.88,0.9,0.49,132.0,308.0,-1.0,6.0,7.19,1.64,0.79,0.0,8.5,0.79,64.71,0.0,85.49,35.29,0.0,0.0,11.76,7.79,54.23,26.09,0.0,0.0,0.0,0.0,2250000.0,Defensive Midfielders / Wing Backs
32,La Liga,2022/2023,Midfielder,Cádiz,Spain,2045.0,31.0,2.0,1.0,13.0,0.13,0.0,0.13,0.2,1.06,0.48,43.53,35.56,1.85,1.14,0.31,0.84,0.84,0.92,0.88,0.44,0.0,0.0,1.45,0.31,1.58,0.04,0.0,0.0,0.1,0.02,1.45,1.98,0.12,1.32,11.27,5.06,1.45,0.7,141.0,300.0,-1.0,7.0,6.71,1.42,1.06,0.0,8.67,0.61,50.0,0.0,81.7,26.92,0.0,0.0,11.54,3.71,44.92,36.36,0.0,0.0,0.0,770000.0,2000000.0,Defensive Midfielders / Wing Backs
28,La Liga,2020/2021,Goalkeeper,Celta de Vigo,Spain,1639.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.48,0.11,32.07,21.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,3.35,0.0,0.0,0.55,0.0,0.16,0.0,0.04,0.0,0.11,0.05,0.0,0.05,0.22,0.16,0.0,0.0,319.0,247.0,165.0,16.0,6.54,0.0,0.0,1.79,0.0,0.0,0.0,55.74,67.29,0.0,23.0,0.0,0.0,0.16,75.0,0.0,0.0,0.0,0.0,0.0,5166666.666666667,Goalkeepers
28,Ligue 1,2022/2023,Goalkeeper,Olympique Marseille,Spain,496.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,32.12,24.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,3.63,0.0,0.0,0.18,0.0,0.0,0.0,0.06,0.0,0.18,0.0,0.0,0.18,0.36,0.36,0.0,0.0,397.0,398.0,57.0,19.0,6.77,0.0,0.0,2.5,0.0,0.0,0.0,75.0,77.4,0.0,10.0,0.0,0.0,0.33,100.0,0.0,0.0,0.0,0.0,604000.0,3375000.0,Goalkeepers
27,La Liga,2020/2021,Defender,Deportivo Alavés,Spain,2549.0,31.0,0.0,0.0,8.0,0.07,0.04,0.04,0.0,1.45,0.25,35.07,25.05,1.98,0.42,0.07,0.35,2.29,1.02,0.46,0.18,0.0,0.0,0.88,0.0,2.05,0.0,0.0,0.0,0.11,0.03,1.38,1.45,0.03,1.59,9.1,5.08,0.32,1.23,246.0,214.0,159.0,8.0,6.94,3.55,0.29,0.0,12.0,0.32,38.46,0.0,71.43,16.67,0.0,0.0,8.33,4.65,55.81,31.82,0.0,0.0,0.0,0.0,4166666.6666666665,Defensive Midfielders / Wing Backs
27,La Liga,2021/2022,Defender,Deportivo Alavés,Spain,2629.0,34.0,0.0,0.0,6.0,0.14,0.14,0.0,0.0,1.37,0.41,31.57,21.41,2.63,0.21,0.1,0.1,1.95,0.79,0.31,0.17,0.0,0.0,1.44,0.21,2.43,0.03,0.0,0.07,0.15,0.01,1.37,1.54,0.01,1.85,10.6,6.02,0.24,0.89,361.0,109.0,148.0,29.0,6.82,3.5,0.21,0.0,0.0,0.09,55.56,0.0,67.82,50.0,0.0,1.0,0.0,5.18,56.77,21.85,0.0,0.0,0.0,0.0,2750000.0,Central Midfielders
30,La Liga,2020/2021,Midfielder,CA Osasuna,Spain,2740.0,37.0,1.0,0.0,11.0,0.26,0.16,0.1,0.13,1.25,0.07,34.36,23.86,1.63,0.85,0.27,0.58,0.98,1.8,1.56,0.81,0.0,0.0,0.85,0.03,0.47,0.03,0.0,0.17,0.22,0.07,1.39,1.42,0.09,1.66,12.2,5.59,1.12,1.73,164.0,91.0,-1.0,4.0,7.22,4.5,0.92,0.0,8.33,0.47,52.17,0.0,69.43,32.0,0.0,1.0,12.0,4.58,45.83,31.48,0.0,0.0,0.0,0.0,6066666.666666667,Attacking Midfielders
30,La Liga,2021/2022,Midfielder,CA Osasuna,Spain,2398.0,37.0,0.0,2.0,12.0,0.26,0.23,0.04,0.09,1.35,0.04,38.79,30.19,1.61,0.9,0.45,0.45,0.9,2.22,1.76,0.9,0.0,0.0,1.2,0.15,0.56,0.04,0.0,0.3,0.27,0.01,1.05,1.39,0.06,1.09,10.4,4.62,0.68,2.44,251.0,39.0,-1.0,13.0,7.0,5.38,0.49,0.0,24.0,0.32,51.06,0.0,77.83,50.0,0.0,0.0,4.17,3.32,44.4,32.66,0.0,0.0,0.0,0.0,3600000.0,Attacking Midfielders
30,La Liga,2022/2023,Midfielder,CA Osasuna,Spain,1152.0,29.0,0.0,0.0,10.0,0.31,0.16,0.16,0.15,0.78,0.16,37.89,29.92,1.56,1.33,0.31,1.02,0.86,1.8,1.09,0.39,0.0,0.0,1.25,0.08,0.7,0.08,0.0,0.08,0.21,0.14,1.33,1.09,0.14,0.94,10.62,4.22,0.7,1.8,118.0,82.0,-1.0,8.0,6.86,2.69,0.31,0.0,8.5,0.45,35.71,0.0,78.97,23.53,0.0,0.0,11.76,1.86,39.71,29.49,0.0,0.0,0.0,1350000.0,2680000.0,Attacking Midfielders
32,La Liga,2020/2021,Defender,Villarreal,Spain,1113.0,19.0,0.0,0.0,5.0,0.16,0.08,0.08,0.0,1.05,0.08,38.28,30.19,2.02,0.32,0.16,0.16,1.05,0.49,3.8,2.43,0.0,0.0,1.05,0.0,1.05,0.0,0.0,0.0,0.12,0.06,1.46,1.78,0.06,1.29,13.68,7.2,1.46,0.57,195.0,163.0,71.0,12.0,6.36,2.05,0.95,0.0,4.0,0.11,63.83,0.0,78.86,50.0,0.0,0.0,25.0,4.68,52.66,17.95,0.0,0.0,0.0,0.0,3666666.6666666665,Defensive Midfielders / Wing Backs
32,La Liga,2022/2023,Defender,CA Osasuna,Spain,1281.0,20.0,0.0,0.0,3.0,0.07,0.07,0.0,0.0,1.12,0.28,31.83,23.26,2.39,0.7,0.14,0.56,1.26,0.7,1.97,1.19,0.0,0.0,1.26,0.56,1.62,0.0,0.0,0.0,0.11,0.03,0.98,1.9,0.03,1.05,11.66,5.62,0.91,0.56,352.0,203.0,93.0,24.0,6.76,2.7,0.65,0.0,0.0,0.4,60.71,0.0,73.07,20.0,0.0,0.0,0.0,4.0,48.19,14.81,0.0,0.0,0.0,1160000.0,2500000.0,Central Midfielders
31,La Liga,2020/2021,Forward,Cádiz,Spain,1158.0,21.0,0.0,0.0,4.0,0.08,0.0,0.08,0.13,1.32,0.23,20.71,15.26,2.34,0.54,0.39,0.16,1.17,0.86,2.65,1.32,0.0,0.0,0.86,0.0,0.86,0.0,0.0,0.23,0.07,0.07,2.26,1.71,0.07,2.49,16.43,8.41,0.78,0.16,182.0,448.0,-1.0,12.0,6.46,0.43,0.48,0.0,7.0,0.1,50.0,0.0,73.68,71.43,0.0,1.0,14.29,5.14,51.18,22.22,0.0,0.0,0.0,0.0,1500000.0,Defensive Midfielders / Wing Backs
31,La Liga,2021/2022,Forward,Cádiz,Spain,1868.0,34.0,0.0,0.0,12.0,0.24,0.05,0.19,0.0,1.4,0.19,22.91,16.84,1.4,1.25,0.48,0.77,1.11,0.63,2.74,1.64,0.0,0.0,1.49,0.05,0.72,0.05,0.0,0.19,0.09,0.16,1.59,2.31,0.16,1.93,15.64,6.5,1.64,0.14,109.0,228.0,-1.0,3.0,6.68,0.41,1.0,0.0,6.5,0.47,59.65,0.0,73.53,38.46,0.0,0.0,15.38,3.97,41.54,21.43,0.0,0.0,0.0,0.0,2000000.0,Attacking Midfielders
31,La Liga,2022/2023,Forward,Cádiz,Spain,2471.0,33.0,0.0,0.0,12.0,0.18,0.07,0.11,0.0,0.87,0.4,21.5,15.81,1.93,0.84,0.44,0.4,0.87,0.87,2.22,0.87,0.0,0.0,1.06,0.11,0.55,0.04,0.0,0.29,0.12,0.1,1.97,1.86,0.1,2.11,15.05,6.89,1.6,0.11,155.0,206.0,-1.0,6.0,6.67,0.39,1.33,0.0,7.67,0.33,39.34,0.0,73.56,52.17,0.0,0.0,13.04,5.73,45.76,23.08,0.0,0.0,0.0,700000.0,1900000.0,Attacking Midfielders
23,La Liga,2022/2023,Midfielder,RCD Espanyol,Spain,888.0,18.0,0.0,0.0,2.0,0.2,0.2,0.0,0.0,2.43,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,47.0,-1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516666.6666666667,Young High Performers
33,Liga NOS,2021/2022,Forward,GD Estoril Praia,Portugal,1289.0,24.0,0.0,0.0,6.0,0.35,0.07,0.28,0.25,1.26,0.21,20.09,14.93,0.91,1.47,0.63,0.84,0.35,0.35,1.12,0.49,0.0,0.0,0.7,0.07,1.4,0.0,0.0,0.07,0.09,0.22,2.23,1.47,0.22,3.0,13.95,6.63,1.53,0.07,59.0,169.0,-1.0,2.0,6.8,0.29,0.92,0.0,5.25,0.5,43.75,0.0,74.31,42.86,0.0,0.0,19.05,3.96,47.5,14.29,0.0,0.0,0.0,0.0,900000.0,Attacking Midfielders
33,Liga NOS,2022/2023,Forward,Famalicão,Portugal,447.0,18.0,0.0,0.0,6.0,0.2,0.0,0.2,0.27,2.42,0.6,23.1,18.68,1.41,1.41,0.4,1.0,0.2,0.6,1.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.07,0.17,2.01,1.81,0.17,2.61,12.66,6.43,1.0,0.0,92.0,358.0,-1.0,15.0,6.21,0.0,0.28,0.0,7.0,0.28,40.0,0.0,80.87,28.57,0.0,0.0,14.29,1.78,50.79,0.0,0.0,0.0,0.0,162737.0,450000.0,Defensive Midfielders / Wing Backs
26,Liga NOS,2022/2023,Forward,Portimonense,Portugal,1055.0,30.0,0.0,0.0,6.0,0.17,0.09,0.09,0.16,1.45,0.51,27.61,20.77,1.62,1.37,0.68,0.68,0.85,2.14,4.87,2.14,0.0,0.0,1.2,0.09,0.6,0.0,0.0,0.26,0.16,0.11,0.85,1.79,0.11,0.77,14.96,5.38,2.39,1.54,170.0,145.0,-1.0,13.0,6.4,2.28,0.97,0.0,16.0,0.28,43.86,0.0,75.23,50.0,0.0,0.0,6.25,2.17,36.0,27.27,0.0,0.0,0.0,190000.0,400000.0,Attacking Midfielders
24,Eredivisie,2022/2023,Midfielder,Emmen,Germany,1412.0,18.0,0.0,0.0,5.0,0.25,0.19,0.06,0.0,1.59,0.13,18.99,13.19,0.89,0.83,0.25,0.57,0.57,2.04,2.93,0.64,0.0,0.0,0.57,0.06,0.25,0.0,0.0,0.38,0.22,0.07,0.32,1.08,0.07,0.45,8.41,2.29,1.02,0.25,201.0,61.0,-1.0,7.0,6.52,0.94,0.89,0.0,13.0,0.5,21.74,0.0,69.46,30.77,0.0,0.0,7.69,2.0,27.27,23.53,0.0,0.0,0.0,88400.0,700000.0,Attacking Midfielders
35,Serie A,2021/2022,Goalkeeper,Roma,Portugal,3420.0,38.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.13,0.05,24.61,18.21,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,2.79,3.92,0.0,0.0,0.32,0.0,0.05,0.0,0.03,0.0,0.03,0.0,0.0,0.08,0.13,0.13,0.0,0.0,453.0,460.0,60.0,19.0,6.88,0.0,0.0,2.79,0.0,0.0,100.0,71.14,74.01,0.0,61.0,0.0,0.0,0.13,100.0,0.0,0.0,0.0,0.0,0.0,5500000.0,Goalkeepers
36,Serie A,2022/2023,Goalkeeper,Roma,Portugal,3150.0,35.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.97,0.03,21.74,15.91,0.03,0.0,0.0,0.0,0.06,0.0,0.0,0.0,2.09,3.03,0.0,0.0,0.26,0.0,0.09,0.0,0.03,0.0,0.0,0.03,0.0,0.06,0.11,0.09,0.0,0.0,404.0,402.0,50.0,17.0,6.72,0.0,0.0,2.09,0.0,0.0,0.0,68.87,73.19,0.0,31.0,0.0,0.0,0.09,75.0,0.0,0.0,0.0,0.0,3850000.0,4250000.0,Goalkeepers
25,Liga NOS,2021/2022,Midfielder,Paços de Ferreira,Portugal,1212.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.41,0.37,44.11,37.43,2.38,0.3,0.07,0.22,0.97,0.3,0.15,0.07,0.0,0.0,1.71,0.3,1.34,0.0,0.0,0.0,0.09,0.01,0.37,2.15,0.01,0.67,8.39,3.49,0.22,0.0,383.0,352.0,-1.0,19.0,6.35,0.1,0.14,0.0,0.0,0.14,50.0,0.0,84.85,25.0,0.0,0.0,0.0,2.24,41.59,0.0,0.0,0.0,0.0,0.0,650000.0,Central Midfielders
25,Liga NOS,2022/2023,Midfielder,Paços de Ferreira,Portugal,2424.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.78,0.37,41.95,36.32,2.12,0.08,0.0,0.08,1.39,0.58,0.19,0.15,0.0,0.0,0.73,0.62,2.35,0.0,0.0,0.0,0.09,0.0,0.69,2.31,0.0,0.54,7.48,3.51,0.12,0.04,378.0,376.0,-1.0,33.0,6.85,0.1,0.1,0.0,0.0,0.07,80.0,0.0,86.58,0.0,0.0,0.0,0.0,3.03,46.91,33.33,0.0,0.0,0.0,102767.0,600000.0,Central Midfielders
29,La Liga,2020/2021,Goalkeeper,Granada CF,Portugal,2880.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.59,0.03,32.45,17.13,0.03,0.0,0.0,0.0,0.06,0.03,0.0,0.0,2.61,4.39,0.06,0.0,0.61,0.0,0.13,0.0,0.04,0.0,0.13,0.06,0.0,0.16,0.42,0.26,0.0,0.0,350.0,377.0,180.0,34.0,6.91,0.0,0.0,2.61,0.0,0.0,0.0,59.56,52.78,0.0,48.0,0.0,0.0,0.26,61.54,0.0,0.0,0.0,0.0,0.0,9640000.0,Goalkeepers
29,La Liga,2021/2022,Goalkeeper,Real Betis,Portugal,1963.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.92,0.09,28.79,19.3,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.52,3.39,0.05,0.0,0.78,0.0,0.28,0.0,0.05,0.0,0.14,0.05,0.0,0.14,0.37,0.28,0.0,0.0,390.0,394.0,64.0,19.0,6.92,0.0,0.0,2.5,0.0,0.0,0.0,74.32,67.04,0.0,39.0,0.0,0.0,0.27,75.0,0.0,0.0,0.0,0.0,0.0,10125000.0,Goalkeepers
