full_name,age,league,season,position,Current Club,nationality,file_name,player_year_key,minutes_played_overall,appearances_overall,penalty_goals,penalty_misses,clean_sheets_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_away,conceded_per_90_overall,cards_per_90_overall,passes_per_90_overall,passes_completed_per_90_overall,tackles_per_90_overall,shots_per_90_overall,shots_on_target_per_90_overall,shots_off_target_per_90_overall,interceptions_per_90_overall,key_passes_per_90_overall,dribbles_per_90_overall,dribbles_successful_per_90_overall,saves_per_90_overall,shots_faced_per_90_overall,dribbled_past_per_90_overall,blocks_per_90_overall,clearances_per_90_overall,hit_woodwork_per_90_overall,punches_per_90_overall,offsides_per_90_overall,xa_per_90_overall,npxg_per_90_overall,fouls_drawn_per_90_overall,fouls_committed_per_90_overall,xg_per_90_overall,aerial_duels_won_per_90_overall,duels_per_90_overall,duels_won_per_90_overall,dispossesed_per_90_overall,accurate_crosses_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,average_rating_overall,crosses_per_game_overall,dispossesed_per_game_overall,saves_per_game_overall,shots_per_goal_scored_overall,shots_off_target_per_game_overall,dribbles_successful_percentage_overall,save_percentage_overall,pass_completion_rate_overall,shot_accuraccy_percentage_overall,inside_box_saves_total_overall,penalties_won_total_overall,shot_conversion_rate_overall,duels_won_per_game_overall,duels_won_percentage_overall,cross_completion_rate_overall,hattricks_total_overall,two_goals_in_a_game_total_overall,three_goals_in_a_game_total_overall,annual_salary_eur,market_value_in_eur
Víctor Ruiz,35,La Liga,2022/2023,Defender,Real Betis,Spain,spain-la-liga-players-2022-to-2023-stats.csv,victor-ruiz-2022/2023,555.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.14,0.0,39.23,33.3,0.66,0.16,0.0,0.16,0.82,0.16,0.0,0.0,0.0,0.0,0.0,1.15,4.95,0.0,0.0,0.16,0.09,0.0,0.33,0.66,0.0,2.31,5.11,3.3,0.0,0.0,411.0,410.0,98.0,22.0,6.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,84.87,0.0,0.0,0.0,0.0,2.22,64.52,0.0,0.0,0.0,0.0,0.0,1100000.0
Vítor Costa,29,Liga NOS,2021/2022,Defender,CS Marítimo,Brazil,portugal-liga-nos-players-2021-to-2022-stats.csv,vitor-costa-2021/2022,2561.0,31.0,0.0,0.0,8.0,0.07,0.07,0.0,0.0,1.27,0.28,44.74,35.31,3.69,0.25,0.04,0.21,1.79,0.84,1.55,1.16,0.0,0.0,1.3,0.35,2.64,0.0,0.0,0.07,0.14,0.01,1.27,1.62,0.01,1.41,11.89,7.49,0.42,0.46,360.0,175.0,98.0,27.0,7.06,2.03,0.39,0.0,0.0,0.19,75.0,0.0,78.93,14.29,0.0,0.0,0.0,6.87,63.02,20.63,0.0,0.0,0.0,0.0,650000.0
Vítor Costa,29,Liga NOS,2022/2023,Defender,CS Marítimo,Brazil,portugal-liga-nos-players-2022-to-2023-stats.csv,vitor-costa-2022/2023,2407.0,28.0,0.0,0.0,5.0,0.11,0.04,0.07,0.08,1.46,0.41,39.09,30.0,2.22,0.43,0.16,0.27,1.09,1.2,1.24,0.82,0.0,0.0,0.93,0.16,2.25,0.04,0.0,0.0,0.14,0.06,1.52,1.71,0.06,1.24,10.61,5.79,0.74,0.82,200.0,204.0,127.0,5.0,6.78,3.04,0.7,0.0,5.5,0.26,65.62,0.0,76.74,36.36,0.0,0.0,18.18,5.52,54.58,25.61,0.0,0.0,0.0,90676.0,500000.0
Wahbi Khazri,32,Ligue 1,2021/2022,Forward,Saint-Étienne,Tunisia,france-ligue-1-players-2021-to-2022-stats.csv,wahbi-khazri-2021/2022,2238.0,30.0,4.0,0.0,3.0,0.4,0.0,0.4,0.31,1.81,0.24,21.42,16.03,1.33,2.09,0.88,1.21,0.48,1.25,2.73,1.33,0.0,0.0,1.0,0.0,0.24,0.08,0.0,0.88,0.08,0.21,1.89,0.88,0.33,0.52,11.69,5.02,1.93,0.4,36.0,433.0,-1.0,1.0,7.05,1.93,1.6,0.0,5.2,1.0,48.53,0.0,74.86,42.31,0.0,1.0,19.23,4.17,42.96,17.24,0.0,0.0,0.0,0.0,3500000.0
Wahbi Khazri,33,Ligue 1,2022/2023,Forward,Montpellier,Tunisia,france-ligue-1-players-2022-to-2023-stats.csv,wahbi-khazri-2022/2023,1643.0,27.0,0.0,0.0,8.0,0.27,0.05,0.22,0.29,1.53,0.38,23.44,17.58,1.48,1.7,0.88,0.82,0.44,1.1,2.57,1.31,0.0,0.0,1.1,0.05,0.99,0.0,0.0,0.71,0.11,0.2,1.92,1.1,0.2,0.93,12.65,5.64,1.81,0.71,85.0,228.0,-1.0,5.0,6.76,1.44,1.22,0.0,7.75,0.56,51.06,0.0,75.0,51.61,0.0,0.0,12.9,3.81,44.59,33.33,0.0,0.0,0.0,2160000.0,2500000.0
Wajdi Kechrida,27,Serie A,2021/2022,Defender,Salernitana,Tunisia,italy-serie-a-players-2021-to-2022-stats.csv,wajdi-kechrida-2021/2022,948.0,17.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,2.56,0.0,25.42,19.44,0.85,0.28,0.09,0.19,0.76,1.14,0.47,0.19,0.0,0.0,0.47,0.19,1.23,0.0,0.0,0.09,0.14,0.01,0.09,0.76,0.01,0.19,4.84,1.33,0.95,0.95,432.0,187.0,198.0,40.0,6.54,1.88,0.59,0.0,0.0,0.12,40.0,0.0,76.49,33.33,0.0,0.0,0.0,0.82,27.45,31.25,0.0,0.0,0.0,0.0,866666.6666666666
Walace,28,Serie A,2020/2021,Midfielder,Udinese,Brazil,italy-serie-a-players-2020-to-2021-stats.csv,walace-2020/2021,2059.0,30.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.49,0.17,50.33,44.52,2.18,0.35,0.17,0.17,1.53,0.39,1.44,1.05,0.0,0.0,1.75,0.09,0.96,0.0,0.0,0.04,0.11,0.01,1.14,1.35,0.01,0.57,9.66,4.94,0.7,0.04,303.0,338.0,-1.0,17.0,6.76,0.07,0.53,0.0,0.0,0.13,72.73,0.0,88.45,50.0,0.0,0.0,0.0,3.77,51.13,50.0,0.0,0.0,0.0,0.0,4750000.0
Walace,28,Serie A,2021/2022,Midfielder,Udinese,Brazil,italy-serie-a-players-2021-to-2022-stats.csv,walace-2021/2022,2972.0,36.0,0.0,0.0,8.0,0.03,0.0,0.03,0.06,1.54,0.24,49.51,41.18,2.51,0.91,0.33,0.58,1.64,0.88,1.18,0.73,0.0,0.0,1.91,0.15,0.97,0.0,0.0,0.03,0.13,0.05,1.12,1.42,0.05,0.61,10.51,4.97,1.06,0.09,257.0,439.0,-1.0,15.0,6.86,0.25,0.97,0.0,30.0,0.53,61.54,0.0,83.18,36.67,0.0,0.0,3.33,4.56,47.26,33.33,0.0,0.0,0.0,0.0,6000000.0
Walace,28,Serie A,2022/2023,Midfielder,Udinese,Brazil,italy-serie-a-players-2022-to-2023-stats.csv,walace-2022/2023,3200.0,37.0,0.0,0.0,10.0,0.03,0.03,0.0,0.0,1.15,0.17,48.94,41.54,2.28,0.48,0.17,0.31,1.38,0.51,0.59,0.25,0.0,0.0,1.35,0.34,1.32,0.03,0.0,0.0,0.12,0.02,1.1,1.12,0.02,0.65,8.69,4.28,0.84,0.08,391.0,263.0,-1.0,27.0,6.9,0.57,0.81,0.0,0.0,0.3,42.86,0.0,84.89,35.29,0.0,0.0,0.0,4.11,49.19,14.29,0.0,0.0,0.0,421084.0,7000000.0
Waldemar Anton,27,Bundesliga,2021/2022,Defender,Stuttgart,Germany,germany-bundesliga-players-2021-to-2022-stats.csv,waldemar-anton-2021/2022,2597.0,29.0,0.0,0.0,4.0,0.1,0.03,0.07,0.0,1.52,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,216.0,96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0
Waldemar Anton,27,Bundesliga,2022/2023,Defender,Stuttgart,Germany,germany-bundesliga-players-2022-to-2023-stats.csv,waldemar-anton-2022/2023,2941.0,34.0,0.0,0.0,2.0,0.09,0.06,0.03,0.0,1.5,0.12,57.84,46.21,1.59,0.46,0.18,0.28,1.25,0.37,1.04,0.49,0.0,0.0,0.64,0.46,3.52,0.0,0.0,0.03,0.14,0.04,0.95,0.95,0.04,1.65,8.75,4.68,0.49,0.21,246.0,187.0,82.0,12.0,6.78,0.94,0.47,0.0,15.0,0.26,47.06,0.0,79.89,40.0,0.0,0.0,6.67,4.5,53.5,21.88,0.0,0.0,0.0,1016600.0,7166666.666666667
Walid Ould-Chikh,24,Eredivisie,2022/2023,Forward,Volendam,Netherlands,netherlands-eredivisie-players-2022-to-2023-stats.csv,walid-ould-chikh-2022/2023,677.0,26.0,0.0,0.0,4.0,0.27,0.13,0.13,0.29,2.53,0.13,29.78,20.34,3.32,1.6,0.66,0.93,0.8,0.53,4.39,3.06,0.0,0.0,1.2,0.27,0.93,0.13,0.0,0.0,0.14,0.14,2.53,1.46,0.14,0.93,17.15,9.84,1.6,0.0,128.0,122.0,-1.0,15.0,5.88,0.41,0.44,0.0,12.0,0.26,69.7,0.0,68.3,41.67,0.0,0.0,8.33,2.74,57.36,0.0,0.0,0.0,0.0,70000.0,400000.0
Walter Benítez,30,Ligue 1,2021/2022,Goalkeeper,Nice,Argentina,france-ligue-1-players-2021-to-2022-stats.csv,walter-benitez-2021/2022,3330.0,37.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.89,0.05,23.32,16.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,3.81,0.05,0.0,0.62,0.0,0.3,0.0,0.04,0.0,0.16,0.0,0.0,0.41,0.54,0.49,0.0,0.0,354.0,349.0,22.0,17.0,7.1,0.0,0.0,2.86,0.0,0.0,0.0,75.18,71.15,0.0,64.0,0.0,0.0,0.49,90.0,0.0,0.0,0.0,0.0,0.0,13000000.0
Walter Benítez,31,Eredivisie,2022/2023,Goalkeeper,PSV,Argentina,netherlands-eredivisie-players-2022-to-2023-stats.csv,walter-benitez-2022/2023,2700.0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.03,0.07,24.87,17.4,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,3.53,0.0,0.0,0.43,0.0,0.13,0.0,0.03,0.0,0.03,0.0,0.0,0.13,0.2,0.2,0.0,0.0,294.0,346.0,37.0,20.0,6.8,0.0,0.0,2.37,0.0,0.0,0.0,66.98,69.97,0.0,42.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,1077495.0,12000000.0
Walterson Silva,28,Liga NOS,2020/2021,Forward,Moreirense FC,Brazil,portugal-liga-nos-players-2020-to-2021-stats.csv,walterson-silva-2020/2021,2441.0,34.0,0.0,0.0,8.0,0.15,0.07,0.07,0.0,1.03,0.11,21.73,16.79,1.66,1.14,0.37,0.77,0.92,0.81,3.17,1.48,0.0,0.0,1.11,0.0,0.77,0.0,0.0,0.22,0.11,0.09,2.32,1.81,0.09,0.07,14.21,5.54,2.92,0.18,169.0,146.0,-1.0,6.0,6.66,0.97,2.32,0.0,15.5,0.62,46.51,0.0,77.25,32.26,0.0,1.0,6.45,4.41,38.96,15.15,0.0,0.0,0.0,0.0,700000.0
Walterson Silva,28,Liga NOS,2021/2022,Forward,Moreirense FC,Brazil,portugal-liga-nos-players-2021-to-2022-stats.csv,walterson-silva-2021/2022,1434.0,25.0,0.0,0.0,4.0,0.06,0.0,0.06,0.0,1.38,0.31,24.56,17.08,2.2,1.26,0.69,0.57,0.94,0.82,3.52,1.57,0.0,0.0,1.95,0.06,0.38,0.13,0.0,0.44,0.07,0.09,2.51,2.2,0.09,0.38,15.76,6.66,2.14,0.25,193.0,337.0,-1.0,10.0,6.58,1.6,1.36,0.0,20.0,0.36,44.64,0.0,69.57,55.0,0.0,0.0,5.0,4.24,42.23,10.0,0.0,0.0,0.0,0.0,500000.0
Warmed Omari,23,Ligue 1,2021/2022,Defender,Rennes,France,france-ligue-1-players-2021-to-2022-stats.csv,warmed-omari-2021/2022,2796.0,34.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.06,0.19,63.73,58.94,1.06,0.16,0.03,0.13,1.03,0.13,0.19,0.16,0.0,0.0,0.26,0.42,3.03,0.0,0.0,0.0,0.14,0.01,0.55,0.77,0.01,1.51,5.28,3.25,0.26,0.0,334.0,329.0,58.0,20.0,6.62,0.06,0.24,0.0,0.0,0.12,83.33,0.0,92.47,20.0,0.0,0.0,0.0,2.97,61.59,0.0,0.0,0.0,0.0,0.0,8000000.0
Warmed Omari,23,Ligue 1,2022/2023,Defender,Rennes,France,france-ligue-1-players-2022-to-2023-stats.csv,warmed-omari-2022/2023,1363.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.86,0.26,64.71,59.89,1.39,0.13,0.07,0.07,1.12,0.33,0.26,0.26,0.0,0.0,0.86,0.4,2.91,0.0,0.0,0.2,0.14,0.01,0.4,0.53,0.01,2.38,7.2,4.42,0.26,0.0,304.0,294.0,17.0,19.0,6.98,0.0,0.25,0.0,0.0,0.06,100.0,0.0,92.55,50.0,0.0,0.0,0.0,4.19,61.47,0.0,0.0,0.0,0.0,0.0,9000000.0
Warner Hahn,30,Eredivisie,2021/2022,Goalkeeper,Go Ahead Eagles,Suriname,netherlands-eredivisie-players-2021-to-2022-stats.csv,warner-hahn-2021/2022,1710.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.58,0.05,37.95,24.11,0.05,0.0,0.0,0.0,0.05,0.11,0.0,0.0,4.0,5.63,0.05,0.0,1.05,0.0,0.68,0.0,0.06,0.0,0.05,0.05,0.0,0.37,0.58,0.47,0.0,0.0,272.0,270.0,113.0,18.0,7.03,0.0,0.0,4.0,0.0,0.0,0.0,71.03,63.52,0.0,43.0,0.0,0.0,0.47,81.82,0.0,0.0,0.0,0.0,0.0,800000.0
Warren Kamanzi,23,Ligue 1,2022/2023,Defender,Toulouse,Norway,france-ligue-1-players-2022-to-2023-stats.csv,warren-kamanzi-2022/2023,662.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.09,0.14,39.56,34.94,2.31,0.27,0.14,0.14,1.09,0.68,2.31,1.5,0.0,0.0,0.68,0.27,1.22,0.0,0.0,0.0,0.1,0.01,0.95,0.95,0.01,0.41,9.24,5.17,0.95,0.0,316.0,289.0,55.0,15.0,6.68,0.55,0.64,0.0,0.0,0.09,64.71,0.0,88.32,50.0,0.0,0.0,0.0,3.45,55.88,0.0,0.0,0.0,0.0,0.0,1100000.0
Warren Zaïre-Emery,17,Ligue 1,2022/2023,Midfielder,PSG,France,france-ligue-1-players-2022-to-2023-stats.csv,warren-zaire-emery-2022/2023,913.0,25.0,0.0,0.0,7.0,0.2,0.0,0.2,0.3,1.58,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,321.0,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000000.0
Wataru Endo,30,Bundesliga,2021/2022,Defender,Stuttgart,Japan,germany-bundesliga-players-2021-to-2022-stats.csv,wataru-endo-2021/2022,2902.0,33.0,0.0,0.0,3.0,0.19,0.06,0.12,0.06,1.64,0.12,48.29,38.98,2.26,1.02,0.53,0.5,0.93,0.65,1.64,1.02,0.0,0.0,1.27,0.37,1.83,0.03,0.0,0.03,0.13,0.12,1.89,0.93,0.12,2.33,12.75,7.51,1.3,0.06,161.0,186.0,111.0,4.0,7.02,0.21,1.27,0.0,8.25,0.48,62.26,0.0,80.73,51.52,0.0,0.0,12.12,7.33,58.88,28.57,0.0,0.0,0.0,0.0,7250000.0
Wataru Endo,31,Bundesliga,2022/2023,Defender,Stuttgart,Japan,germany-bundesliga-players-2022-to-2023-stats.csv,wataru-endo-2022/2023,2925.0,33.0,0.0,0.0,2.0,0.28,0.12,0.15,0.26,1.54,0.09,44.95,35.85,2.12,1.17,0.49,0.68,0.8,1.38,1.57,0.86,0.0,0.0,1.26,0.18,1.82,0.0,0.0,0.09,0.19,0.14,1.69,1.23,0.14,2.22,12.98,6.86,1.38,0.06,149.0,128.0,87.0,2.0,7.01,0.24,1.36,0.0,7.6,0.67,54.9,0.0,79.74,42.11,0.0,1.0,13.16,6.76,52.84,25.0,0.0,0.0,0.0,502320.0,10833333.333333334
Welinton Júnior,30,Liga NOS,2021/2022,Forward,Portimonense,Brazil,portugal-liga-nos-players-2021-to-2022-stats.csv,welinton-junior-2021/2022,835.0,12.0,0.0,0.0,3.0,0.65,0.11,0.54,0.22,1.19,0.54,14.53,10.23,0.32,2.37,1.08,1.29,0.65,1.08,3.23,1.51,0.0,0.0,0.65,0.11,0.65,0.11,0.0,0.43,0.12,0.39,2.69,2.15,0.39,1.18,14.32,5.71,0.97,0.0,18.0,125.0,-1.0,1.0,6.36,0.83,0.75,0.0,4.4,1.0,46.67,0.0,70.37,45.45,0.0,0.0,22.73,4.42,39.85,0.0,0.0,0.0,0.0,0.0,766666.6666666666
Welinton Júnior,30,Liga NOS,2022/2023,Forward,Portimonense,Brazil,portugal-liga-nos-players-2022-to-2023-stats.csv,welinton-junior-2022/2023,2068.0,24.0,1.0,1.0,7.0,0.26,0.0,0.26,0.09,1.18,0.39,16.52,11.56,0.73,2.96,1.32,1.64,0.23,0.5,2.78,1.0,0.0,0.0,1.05,0.0,0.36,0.27,0.0,0.64,0.04,0.21,2.23,1.59,0.28,0.91,13.29,4.87,1.68,0.14,69.0,410.0,-1.0,1.0,6.8,0.52,1.61,0.0,10.83,1.57,36.07,0.0,69.97,44.62,0.0,2.0,9.23,4.65,36.64,25.0,0.0,1.0,0.0,99736.0,900000.0
Wesley Fofana,22,Premier League,2021/2022,Defender,Leicester City,France,england-premier-league-players-2021-to-2022-stats.csv,wesley-fofana-2021/2022,630.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.29,73.57,65.71,1.71,0.43,0.14,0.29,1.14,0.29,0.43,0.43,0.0,0.0,0.43,0.29,4.0,0.0,0.0,0.0,0.15,0.01,1.0,1.0,0.01,3.0,9.0,6.0,0.29,0.0,430.0,430.0,30.0,28.0,6.95,0.0,0.29,0.0,0.0,0.29,100.0,0.0,89.32,33.33,0.0,0.0,0.0,6.0,66.67,0.0,0.0,0.0,0.0,0.0,56666666.666666664
Wesley Fofana,23,Premier League,2022/2023,Defender,Chelsea,France,england-premier-league-players-2022-to-2023-stats.csv,wesley-fofana-2022/2023,1365.0,17.0,0.0,0.0,2.0,0.07,0.0,0.07,0.0,1.58,0.26,63.41,55.58,2.41,0.38,0.15,0.23,2.03,0.15,0.68,0.53,0.0,0.0,1.05,0.75,2.49,0.08,0.0,0.08,0.14,0.02,1.43,0.83,0.02,2.18,10.54,6.55,0.3,0.08,204.0,427.0,131.0,10.0,6.74,0.2,0.27,0.0,0.0,0.2,77.78,0.0,87.65,40.0,0.0,0.0,0.0,5.8,62.14,33.33,0.0,0.0,0.0,1145797.0,42333333.333333336
Wesley Hoedt,29,Serie A,2020/2021,Defender,Lazio,Netherlands,italy-serie-a-players-2020-to-2021-stats.csv,wesley-hoedt-2020/2021,947.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.81,0.57,64.34,57.88,2.09,0.19,0.0,0.19,1.62,0.29,0.38,0.29,0.0,0.0,0.67,0.19,4.47,0.0,0.0,0.0,0.14,0.01,0.19,1.05,0.01,1.81,7.13,4.37,0.1,0.0,311.0,333.0,159.0,10.0,6.02,0.06,0.06,0.0,0.0,0.12,75.0,0.0,89.96,0.0,0.0,0.0,0.0,2.71,61.33,0.0,0.0,0.0,0.0,0.0,4500000.0
Wesley Saïd,28,Ligue 1,2021/2022,Forward,Lens,France,france-ligue-1-players-2021-to-2022-stats.csv,wesley-said-2021/2022,649.0,21.0,0.0,0.0,5.0,0.69,0.0,0.69,0.29,0.97,0.28,30.05,22.26,1.53,2.92,1.53,1.39,0.28,1.95,1.81,1.39,0.0,0.0,0.97,0.0,0.0,0.14,0.0,0.42,0.14,0.53,0.83,2.36,0.53,0.83,10.02,4.59,0.83,0.28,7.0,259.0,-1.0,7.0,6.14,0.48,0.29,0.0,4.2,0.48,76.92,0.0,74.07,52.38,0.0,1.0,23.81,1.57,45.83,20.0,0.0,1.0,0.0,0.0,2500000.0
Wesley Saïd,28,Ligue 1,2022/2023,Forward,Lens,France,france-ligue-1-players-2022-to-2023-stats.csv,wesley-said-2022/2023,636.0,21.0,0.0,0.0,9.0,0.71,0.0,0.71,0.66,0.71,0.28,26.08,20.83,0.57,2.83,1.42,1.42,0.14,0.99,3.12,1.84,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.14,0.09,0.54,0.14,2.83,0.54,0.43,9.21,2.98,0.99,0.14,8.0,378.0,-1.0,7.0,6.46,0.24,0.33,0.0,4.0,0.48,59.09,0.0,79.89,50.0,0.0,0.0,25.0,1.0,32.31,20.0,0.0,0.0,0.0,422000.0,2500000.0
Wessel Dammers,27,Eredivisie,2021/2022,Defender,Willem II,Netherlands,netherlands-eredivisie-players-2021-to-2022-stats.csv,wessel-dammers-2021/2022,2447.0,32.0,0.0,0.0,7.0,0.15,0.11,0.04,0.0,1.21,0.11,43.46,36.83,1.41,0.7,0.11,0.59,1.59,0.33,0.15,0.11,0.0,0.0,0.44,0.96,4.63,0.0,0.0,0.0,0.15,0.04,0.41,0.52,0.04,2.45,7.3,4.37,0.04,0.11,212.0,128.0,54.0,13.0,7.05,0.16,0.03,0.0,19.0,0.5,75.0,0.0,84.74,15.79,0.0,0.0,5.26,3.69,59.9,60.0,0.0,0.0,0.0,0.0,650000.0
Weston McKennie,25,Premier League,2022/2023,Midfielder,Leeds United,USA,england-premier-league-players-2022-to-2023-stats.csv,weston-mckennie-2022/2023,1441.0,19.0,0.0,0.0,1.0,0.06,0.06,0.0,0.0,2.12,0.44,34.37,26.51,1.93,0.6,0.13,0.47,1.47,0.87,0.93,0.67,0.0,0.0,1.13,0.2,1.67,0.0,0.0,0.07,0.12,0.02,0.27,1.27,0.02,1.53,9.73,4.4,1.27,0.2,267.0,209.0,-1.0,28.0,6.73,0.5,1.06,0.0,0.0,0.39,71.43,0.0,77.13,22.22,0.0,0.0,0.0,3.67,45.21,33.33,0.0,0.0,0.0,0.0,20333333.333333332
Weston McKennie,25,Serie A,2020/2021,Midfielder,Juventus,USA,italy-serie-a-players-2020-to-2021-stats.csv,weston-mckennie-2020/2021,1699.0,34.0,0.0,0.0,8.0,0.37,0.11,0.26,0.12,0.74,0.26,39.89,34.07,1.75,1.32,0.74,0.58,1.53,1.43,1.22,1.01,0.0,0.0,1.01,0.05,1.27,0.0,0.0,0.16,0.2,0.21,0.37,2.33,0.21,1.53,10.74,4.66,1.06,0.05,78.0,152.0,-1.0,4.0,6.87,0.26,0.59,0.0,5.0,0.32,82.61,0.0,85.41,56.0,0.0,0.0,20.0,2.59,43.35,11.11,0.0,0.0,0.0,0.0,25000000.0
Weston McKennie,25,Serie A,2021/2022,Midfielder,Juventus,USA,italy-serie-a-players-2021-to-2022-stats.csv,weston-mckennie-2021/2022,1371.0,21.0,0.0,0.0,8.0,0.2,0.0,0.2,0.11,0.92,0.07,34.09,26.28,1.31,1.12,0.33,0.79,1.51,1.31,1.71,1.31,0.0,0.0,1.18,0.53,1.18,0.0,0.0,0.0,0.12,0.15,0.26,1.25,0.15,1.91,10.31,4.8,1.25,0.13,108.0,331.0,-1.0,8.0,6.82,0.57,0.9,0.0,5.67,0.57,76.92,0.0,77.07,29.41,0.0,0.0,17.65,3.48,46.5,16.67,0.0,0.0,0.0,0.0,23000000.0
Weston McKennie,25,Serie A,2022/2023,Midfielder,Juventus,USA,italy-serie-a-players-2022-to-2023-stats.csv,weston-mckennie-2022/2023,1059.0,15.0,0.0,0.0,8.0,0.17,0.08,0.08,0.0,1.1,0.0,32.1,26.31,1.28,0.34,0.34,0.0,0.94,0.68,0.68,0.43,0.0,0.0,0.26,0.34,1.11,0.0,0.0,0.26,0.12,0.07,0.6,1.11,0.07,1.02,7.24,3.32,1.02,0.43,204.0,173.0,-1.0,16.0,6.79,1.0,0.8,0.0,4.0,0.0,62.5,0.0,81.96,100.0,0.0,0.0,25.0,2.6,45.88,33.33,0.0,0.0,0.0,2930200.0,20333333.333333332
Wilfred Ndidi,26,Premier League,2021/2022,Midfielder,Leicester City,Nigeria,england-premier-league-players-2021-to-2022-stats.csv,wilfred-ndidi-2021/2022,1619.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.39,0.22,51.59,41.4,3.33,0.5,0.22,0.28,2.33,0.11,0.94,0.61,0.0,0.0,1.83,0.44,2.88,0.0,0.0,0.06,0.08,0.02,1.22,1.66,0.02,2.33,13.91,7.48,0.83,0.0,405.0,403.0,-1.0,25.0,6.99,0.05,0.79,0.0,0.0,0.26,64.71,0.0,80.24,44.44,0.0,0.0,0.0,7.11,53.78,0.0,0.0,0.0,0.0,0.0,50000000.0
Wilfred Ndidi,27,Premier League,2022/2023,Midfielder,Leicester City,Nigeria,england-premier-league-players-2022-to-2023-stats.csv,wilfred-ndidi-2022/2023,1683.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.98,0.21,47.57,40.23,3.39,0.28,0.11,0.17,1.75,0.17,0.73,0.51,0.0,0.0,1.3,0.62,1.98,0.0,0.0,0.0,0.09,0.01,0.79,1.41,0.01,1.13,10.51,5.82,0.62,0.0,440.0,410.0,-1.0,20.0,6.51,0.08,0.42,0.0,0.0,0.12,69.23,0.0,84.56,40.0,0.0,0.0,0.0,3.96,55.38,0.0,0.0,0.0,0.0,4479540.0,25000000.0
Wilfried Gnonto,20,Premier League,2022/2023,Forward,Leeds United,Italy,england-premier-league-players-2022-to-2023-stats.csv,wilfried-gnonto-2022/2023,1351.0,24.0,0.0,0.0,3.0,0.4,0.27,0.13,0.11,1.6,0.47,29.09,22.35,1.8,0.93,0.53,0.4,0.27,1.47,3.87,1.2,0.0,0.0,1.27,0.07,0.2,0.0,0.0,0.2,0.26,0.12,2.6,1.73,0.12,0.53,14.34,6.14,1.4,0.53,145.0,29.0,-1.0,9.0,6.64,1.83,0.91,0.0,7.0,0.26,31.03,0.0,76.83,57.14,0.0,0.0,14.29,4.0,42.79,19.05,0.0,0.0,0.0,0.0,18000000.0
Wilfried Kanga,26,Bundesliga,2022/2023,Forward,Hertha BSC,France,germany-bundesliga-players-2022-to-2023-stats.csv,wilfried-kanga-2022/2023,1420.0,23.0,0.0,0.0,2.0,0.13,0.0,0.13,0.0,1.33,0.19,15.08,9.44,0.32,1.39,0.51,0.89,0.13,1.27,1.33,0.44,0.0,0.0,0.13,0.19,0.89,0.13,0.0,0.7,0.08,0.13,0.76,1.14,0.13,3.3,12.04,4.82,1.08,0.13,165.0,303.0,-1.0,8.0,6.41,0.35,0.74,0.0,11.0,0.61,33.33,0.0,62.61,36.36,0.0,0.0,9.09,3.3,40.0,25.0,0.0,0.0,0.0,769051.0,3166666.6666666665
