U1,U2,Position
9.347734,9.6777525,Central Defenders
6.3573294,10.76151,Central Defenders
10.591214,8.342571,Central Defenders
10.776727,8.355537,Central Defenders
10.345083,7.938023,Central Defenders
11.914282,5.8046103,Defensive Midfielders / Wing Backs
-5.2837563,-0.039663494,Goalkeepers
-5.663055,0.7550311,Goalkeepers
-5.120123,14.092084,Young High Performers
10.279921,5.322878,Attacking Midfielders
6.476236,7.7222795,Central Midfielders
9.984133,9.265562,Central Defenders
5.912548,9.399223,Central Midfielders
6.9624133,10.433207,Central Defenders
11.382068,9.609081,Central Defenders
11.782916,3.6945698,Attacking Midfielders
11.20853,2.3686333,Wingers
9.278041,2.547481,Wingers
11.811037,8.999964,Central Defenders
9.407552,2.5890749,Wingers
9.304904,2.629974,Wingers
9.468132,4.2237177,Attacking Midfielders
11.616467,6.621387,Defensive Midfielders / Wing Backs
9.433565,9.635717,Central Defenders
11.938465,7.040127,Defensive Midfielders / Wing Backs
7.1158414,6.774798,Central Midfielders
6.8907423,10.107959,Central Defenders
10.995588,8.580346,Central Defenders
6.883955,10.465982,Central Defenders
6.0689774,9.022319,Central Midfielders
11.626788,6.206655,Defensive Midfielders / Wing Backs
11.400353,6.220913,Defensive Midfielders / Wing Backs
10.443223,4.695754,Attacking Midfielders
6.9883604,7.369838,Central Midfielders
5.7776985,9.7333,Central Midfielders
10.983433,1.1063201,Strikers
10.2560005,1.4257026,Strikers
12.629186,3.4048767,Defensive Midfielders / Wing Backs
7.4950085,10.297704,Central Defenders
9.292677,9.73357,Central Defenders
7.42595,10.495403,Central Defenders
6.960368,7.8126884,Central Midfielders
10.493034,6.1940975,Attacking Midfielders
10.483714,1.1441827,Wingers
-4.7360725,12.89765,Young High Performers
9.728798,2.738213,Attacking Midfielders
12.203455,5.9815707,Attacking Midfielders
12.141018,6.127513,Attacking Midfielders
12.232365,6.0532737,Attacking Midfielders
6.477855,10.527239,Central Defenders
11.503812,9.555906,Central Defenders
11.718976,3.933654,Attacking Midfielders
11.159277,2.8629775,Attacking Midfielders
11.154395,3.2148643,Attacking Midfielders
9.877855,1.6104239,Wingers
10.860764,1.2987885,Strikers
9.399624,2.769761,Wingers
7.436843,10.525316,Central Defenders
7.1977453,9.981962,Central Defenders
9.636844,1.9066886,Wingers
7.299996,7.0009995,Central Midfielders
6.5560317,10.69397,Central Defenders
9.918926,4.212632,Attacking Midfielders
11.494775,2.6917756,Attacking Midfielders
11.550127,2.7420008,Attacking Midfielders
11.208568,3.0023944,Attacking Midfielders
11.331567,3.5115912,Attacking Midfielders
7.3155713,7.6213098,Central Midfielders
10.937599,6.4782944,Attacking Midfielders
6.9146023,8.61353,Central Midfielders
6.139543,7.511539,Central Midfielders
11.835308,3.4453108,Attacking Midfielders
10.014413,5.9609256,Defensive Midfielders / Wing Backs
10.384624,6.4944453,Defensive Midfielders / Wing Backs
-6.075077,0.7473779,Goalkeepers
7.372775,7.945768,Central Midfielders
9.9262705,5.075487,Attacking Midfielders
7.151801,7.8371286,Central Midfielders
5.9885483,8.175447,Central Midfielders
11.515114,5.704889,Defensive Midfielders / Wing Backs
5.784044,8.85129,Central Midfielders
5.717487,9.377852,Central Midfielders
10.764198,9.400312,Central Defenders
11.358965,9.0898485,Central Defenders
-6.0951543,2.1351242,Goalkeepers
-5.4742427,0.7529284,Goalkeepers
10.845091,7.026154,Attacking Midfielders
10.695468,7.1322074,Defensive Midfielders / Wing Backs
10.688935,6.6379776,Defensive Midfielders / Wing Backs
-4.569037,13.653264,Young High Performers
-5.2674904,0.70886713,Goalkeepers
-4.7982974,14.127292,Young High Performers
7.3262796,10.450914,Central Defenders
-4.907165,13.119311,Young High Performers
6.684709,8.383568,Central Midfielders
7.410533,10.855593,Central Defenders
7.1982665,10.743229,Central Defenders
-4.5021186,15.519445,Young High Performers
-4.682643,14.286341,Young High Performers
11.588485,6.1551843,Defensive Midfielders / Wing Backs
10.642097,8.609722,Central Defenders
7.8377275,10.332622,Central Defenders
7.871197,10.275047,Central Defenders
6.9150515,10.867769,Central Defenders
10.359017,8.707763,Central Defenders
7.856702,10.255958,Central Defenders
10.945671,8.83481,Central Defenders
11.726692,4.646507,Attacking Midfielders
6.850514,7.8275394,Central Midfielders
9.580591,2.0221834,Wingers
6.8260765,8.499158,Attacking Midfielders
9.875667,4.930206,Attacking Midfielders
11.337483,5.3201,Defensive Midfielders / Wing Backs
10.074718,5.9675956,Defensive Midfielders / Wing Backs
7.6039834,8.354475,Central Midfielders
9.781663,1.9917213,Wingers
11.114742,3.4765074,Defensive Midfielders / Wing Backs
9.964418,3.6130052,Attacking Midfielders
11.033331,2.5576804,Strikers
10.310016,6.4461193,Defensive Midfielders / Wing Backs
7.2532005,8.256325,Central Midfielders
11.569732,5.2463202,Defensive Midfielders / Wing Backs
10.3548565,2.6846607,Wingers
10.454743,2.5782764,Wingers
10.164318,1.6246648,Strikers
10.148873,1.9374273,Strikers
9.360006,9.722742,Central Defenders
-5.347574,0.124001764,Goalkeepers
-6.216697,2.4488328,Goalkeepers
9.260003,1.3359526,Wingers
9.283615,1.361062,Wingers
6.5358195,8.769483,Central Midfielders
12.242078,3.6010387,Attacking Midfielders
12.003106,2.9553792,Attacking Midfielders
14.350747,-8.556514,Strikers - Goalscorers
10.536641,1.8214481,Strikers
11.641271,8.867199,Central Defenders
11.308466,9.11573,Central Defenders
11.666545,8.706283,Defensive Midfielders / Wing Backs
11.713029,9.370785,Central Defenders
10.138706,6.1554213,Defensive Midfielders / Wing Backs
-5.8907013,1.9765519,Goalkeepers
-5.7645073,0.9672049,Goalkeepers
-6.09517,0.31249017,Goalkeepers
7.148461,9.488184,Central Midfielders
9.884772,3.7234354,Attacking Midfielders
10.490052,4.7705617,Attacking Midfielders
11.113501,6.0429716,Defensive Midfielders / Wing Backs
9.526898,2.713628,Wingers
9.511026,4.161291,Attacking Midfielders
9.911497,4.1107907,Attacking Midfielders
-4.60624,13.685896,Young High Performers
10.2954035,5.546941,Attacking Midfielders
11.334101,3.7674515,Attacking Midfielders
11.840593,2.925821,Attacking Midfielders
11.007299,8.812361,Central Defenders
9.726381,9.334702,Central Defenders
9.956807,1.311017,Strikers
10.833811,3.2085373,Attacking Midfielders
6.360718,10.711377,Central Defenders
7.1514254,10.176604,Central Defenders
-4.8966427,14.850902,Young High Performers
10.894217,9.200579,Central Defenders
7.5743065,10.371415,Central Defenders
11.157366,8.6791725,Defensive Midfielders / Wing Backs
9.980206,1.7053324,Wingers
14.280564,-8.498686,Strikers - Goalscorers
10.042975,3.693221,Attacking Midfielders
10.099753,4.3050733,Defensive Midfielders / Wing Backs
7.109791,7.464057,Central Midfielders
11.764059,7.083139,Defensive Midfielders / Wing Backs
11.7515,7.0728416,Defensive Midfielders / Wing Backs
5.489962,8.488251,Central Midfielders
5.43533,8.733588,Central Midfielders
14.208547,-8.433537,Strikers - Goalscorers
10.783516,1.3734574,Strikers
10.155073,1.5159233,Strikers
9.988809,3.2394893,Wingers
-4.4586635,12.884365,Young High Performers
10.20438,1.4414173,Wingers
11.084607,4.464685,Attacking Midfielders
9.965653,4.598451,Attacking Midfielders
9.764717,3.8768656,Attacking Midfielders
9.486097,4.34415,Attacking Midfielders
11.161687,2.310848,Wingers
6.177324,8.846552,Central Defenders
11.388561,8.654822,Central Defenders
6.1406264,9.358923,Central Defenders
-4.7153096,12.948448,Young High Performers
9.51285,2.886528,Attacking Midfielders
10.939863,3.8906002,Attacking Midfielders
10.888271,1.2862583,Strikers
9.717072,1.7052722,Wingers
7.075907,7.375246,Central Midfielders
6.960756,7.575297,Attacking Midfielders
10.241617,3.4399302,Attacking Midfielders
9.717674,5.561039,Attacking Midfielders
-4.811717,13.608045,Young High Performers
11.608004,9.054151,Central Defenders
-5.083473,14.986456,Young High Performers
7.233169,9.101007,Central Midfielders
6.057773,7.7551975,Central Midfielders
6.078566,8.052318,Central Midfielders
11.532705,3.9493246,Attacking Midfielders
10.060808,2.2609272,Wingers
10.137416,2.1977906,Wingers
10.990949,1.2288702,Strikers
10.335465,5.0511355,Attacking Midfielders
10.7578125,4.148293,Attacking Midfielders
10.701191,3.8172235,Attacking Midfielders
9.775145,3.3885057,Attacking Midfielders
11.639071,2.8485723,Attacking Midfielders
10.646472,2.694092,Wingers
10.051621,3.646402,Attacking Midfielders
11.595464,5.0141397,Attacking Midfielders
14.188324,-8.4152565,Strikers - Goalscorers
11.011397,2.9714406,Wingers
12.594226,3.357996,Defensive Midfielders / Wing Backs
11.482933,4.864608,Defensive Midfielders / Wing Backs
9.490536,2.6116335,Wingers
9.292492,2.2877944,Wingers
10.849679,7.245662,Defensive Midfielders / Wing Backs
10.750185,7.2952185,Defensive Midfielders / Wing Backs
10.5057535,8.599442,Central Defenders
7.802779,10.366845,Central Defenders
6.3897123,8.7478,Central Midfielders
-6.153115,-0.1957191,Goalkeepers
-6.1525445,-0.18215355,Goalkeepers
-6.268688,2.1065035,Goalkeepers
11.988946,7.0401177,Defensive Midfielders / Wing Backs
11.810886,6.488798,Defensive Midfielders / Wing Backs
6.303073,8.386203,Central Midfielders
5.927211,8.740369,Central Midfielders
12.351578,6.465729,Defensive Midfielders / Wing Backs
-5.0580926,14.947661,Young High Performers
10.058445,1.6198237,Wingers
10.910098,8.118931,Central Defenders
6.735886,9.554511,Central Midfielders
5.6415825,7.2440248,Attacking Midfielders
12.265298,4.7829986,Attacking Midfielders
10.192841,4.8366127,Attacking Midfielders
7.0833483,7.2708387,Central Midfielders
12.145093,6.487323,Defensive Midfielders / Wing Backs
5.465753,8.526987,Central Midfielders
10.260553,7.014935,Defensive Midfielders / Wing Backs
11.746225,6.729709,Defensive Midfielders / Wing Backs
6.0630918,8.56376,Central Midfielders
9.52756,1.6381727,Wingers
9.168355,2.3624358,Wingers
10.980198,4.187193,Attacking Midfielders
11.625515,3.258196,Attacking Midfielders
11.43328,4.771555,Attacking Midfielders
11.825552,4.4531875,Defensive Midfielders / Wing Backs
12.694444,3.7408254,Defensive Midfielders / Wing Backs
-5.133054,13.805249,Young High Performers
7.5121374,9.221667,Central Defenders
11.695703,6.319542,Defensive Midfielders / Wing Backs
-4.806971,12.799332,Young High Performers
11.496855,2.2833543,Strikers
5.534013,7.480422,Central Midfielders
6.1520925,7.164695,Central Midfielders
10.086748,5.8175406,Defensive Midfielders / Wing Backs
10.409349,7.161861,Defensive Midfielders / Wing Backs
-5.4841366,-0.25017664,Goalkeepers
-5.694006,-0.03644569,Goalkeepers
10.633947,5.9116473,Defensive Midfielders / Wing Backs
-4.5451055,13.221523,Young High Performers
6.7433376,7.378246,Central Midfielders
10.424513,3.29868,Attacking Midfielders
11.012219,5.5686793,Defensive Midfielders / Wing Backs
12.17998,6.9157777,Defensive Midfielders / Wing Backs
10.875676,7.7716985,Defensive Midfielders / Wing Backs
10.840203,8.373558,Central Defenders
10.799785,6.9195,Defensive Midfielders / Wing Backs
6.5193305,8.600191,Central Midfielders
6.465836,8.719105,Central Midfielders
10.519513,3.6003635,Attacking Midfielders
12.150467,8.24674,Central Defenders
-5.32804,13.834003,Young High Performers
11.521221,4.4394565,Defensive Midfielders / Wing Backs
11.641388,4.496449,Defensive Midfielders / Wing Backs
-4.4606104,13.150553,Young High Performers
10.375386,2.9720068,Wingers
9.771514,3.1261663,Attacking Midfielders
9.867189,3.5228386,Attacking Midfielders
6.688323,7.560863,Central Midfielders
9.764803,6.266639,Defensive Midfielders / Wing Backs
7.8405614,8.105976,Central Midfielders
11.342873,4.6311893,Attacking Midfielders
9.860687,3.7950518,Wingers
10.301503,3.6342068,Attacking Midfielders
-5.9976764,0.75060254,Goalkeepers
11.573304,8.69657,Central Defenders
11.172209,3.7033455,Attacking Midfielders
10.434751,8.340724,Defensive Midfielders / Wing Backs
6.609041,9.383788,Central Midfielders
-4.7954807,14.922635,Young High Performers
-4.9854836,14.263029,Young High Performers
11.441576,9.039258,Central Defenders
11.05831,1.9480017,Strikers
9.803197,2.2147925,Wingers
-5.998413,2.1993856,Goalkeepers
-5.427906,-0.34098697,Goalkeepers
12.3554325,6.5070214,Defensive Midfielders / Wing Backs
11.740289,7.0534477,Defensive Midfielders / Wing Backs
11.923099,7.054809,Defensive Midfielders / Wing Backs
-5.0516524,14.4818535,Young High Performers
-5.039447,13.669593,Young High Performers
10.668628,3.44114,Wingers
6.1758757,7.702862,Central Midfielders
11.798375,7.511785,Defensive Midfielders / Wing Backs
9.540305,1.3618305,Wingers
5.6309733,7.40469,Central Midfielders
6.8460026,7.410153,Central Midfielders
-5.348987,0.76689696,Goalkeepers
7.1569805,7.7400885,Central Midfielders
6.4667125,7.976859,Central Midfielders
9.866717,5.8263307,Defensive Midfielders / Wing Backs
9.941259,5.139711,Attacking Midfielders
9.971288,5.0661774,Attacking Midfielders
7.252295,10.581372,Central Defenders
9.915078,1.6430804,Wingers
7.0950847,6.6811633,Central Midfielders
11.161825,5.278479,Defensive Midfielders / Wing Backs
6.466516,8.007587,Central Midfielders
7.0067215,7.82826,Central Midfielders
9.795234,6.1039834,Defensive Midfielders / Wing Backs
-5.4309874,14.330865,Young High Performers
6.349037,7.6688104,Central Midfielders
9.776604,4.093997,Attacking Midfielders
7.037377,6.8881946,Central Midfielders
12.004081,6.66742,Defensive Midfielders / Wing Backs
11.803251,6.88561,Defensive Midfielders / Wing Backs
12.263187,6.43042,Defensive Midfielders / Wing Backs
10.2567835,4.614729,Attacking Midfielders
10.471371,2.4164453,Wingers
9.841904,5.7830443,Attacking Midfielders
9.992338,5.692745,Defensive Midfielders / Wing Backs
6.110956,8.315482,Central Midfielders
11.0456,8.288687,Central Defenders
6.517479,9.751773,Central Midfielders
7.336216,8.555382,Central Midfielders
11.029143,5.5154834,Defensive Midfielders / Wing Backs
7.3607993,8.33,Central Midfielders
10.121747,6.5218697,Defensive Midfielders / Wing Backs
9.993888,6.3895993,Defensive Midfielders / Wing Backs
7.566422,8.079055,Central Midfielders
7.0080886,8.033479,Central Midfielders
-5.5382814,0.54149145,Goalkeepers
9.966462,6.2811484,Defensive Midfielders / Wing Backs
10.013449,6.226044,Defensive Midfielders / Wing Backs
9.8110485,4.596749,Attacking Midfielders
9.734893,4.5387173,Attacking Midfielders
-5.422529,-0.3146224,Goalkeepers
7.211642,9.930002,Central Defenders
7.2668886,10.336858,Central Defenders
6.889308,8.040544,Central Midfielders
12.1490135,4.3263807,Attacking Midfielders
11.262826,5.1774383,Attacking Midfielders
12.115458,5.0250387,Defensive Midfielders / Wing Backs
11.98127,7.526163,Defensive Midfielders / Wing Backs
5.7619805,9.285707,Central Midfielders
11.196666,6.565476,Defensive Midfielders / Wing Backs
10.219376,1.4011128,Strikers
10.029466,1.52946,Strikers
9.884699,1.5634029,Strikers
9.848408,4.224226,Attacking Midfielders
10.661547,3.787344,Attacking Midfielders
10.579144,4.562402,Attacking Midfielders
10.514144,5.171662,Attacking Midfielders
10.784727,9.450869,Central Defenders
5.449611,8.89017,Central Midfielders
12.395597,4.3169084,Attacking Midfielders
12.317634,4.5639563,Defensive Midfielders / Wing Backs
11.13251,8.060091,Central Defenders
7.580347,10.1604,Central Defenders
11.577013,4.179389,Attacking Midfielders
-5.349333,14.112862,Young High Performers
7.5727725,8.300029,Central Midfielders
9.573073,3.642169,Attacking Midfielders
10.238874,4.963913,Attacking Midfielders
6.8057685,8.852452,Central Midfielders
5.8800564,8.742779,Central Midfielders
6.239468,8.80068,Central Midfielders
11.11667,9.20158,Central Defenders
10.874453,8.725743,Central Defenders
6.3693366,9.365669,Central Defenders
11.641373,6.540465,Defensive Midfielders / Wing Backs
12.0090685,2.2974367,Strikers
12.047777,2.3991852,Strikers
6.9955816,10.581859,Central Defenders
10.53243,3.7410154,Attacking Midfielders
6.5174055,10.359004,Central Defenders
7.1960435,10.8376875,Central Defenders
7.341674,10.068282,Central Defenders
10.754964,6.288156,Defensive Midfielders / Wing Backs
6.592752,7.451817,Attacking Midfielders
10.593521,5.226324,Attacking Midfielders
11.073488,8.88534,Central Defenders
9.418534,9.631472,Central Defenders
7.2827015,10.046996,Central Defenders
-6.2449937,2.4863684,Goalkeepers
-6.118059,-0.107952155,Goalkeepers
-6.025005,-0.14926282,Goalkeepers
7.176966,8.661433,Central Midfielders
6.7669415,8.704024,Central Midfielders
9.865427,5.424994,Attacking Midfielders
7.621995,7.981973,Central Midfielders
10.119271,6.171967,Defensive Midfielders / Wing Backs
9.829679,5.3259244,Attacking Midfielders
10.64772,5.5851207,Defensive Midfielders / Wing Backs
5.9296737,8.733409,Central Midfielders
7.1149716,8.06515,Central Midfielders
10.340078,6.732388,Defensive Midfielders / Wing Backs
6.0001483,7.9582005,Central Midfielders
5.5471916,7.6133213,Central Midfielders
10.560779,3.3821704,Attacking Midfielders
6.698161,7.2001023,Central Midfielders
6.9489317,7.2310047,Central Midfielders
6.3138056,7.4194765,Central Midfielders
7.300207,8.209849,Central Midfielders
6.119364,7.53022,Central Midfielders
9.653686,2.9954736,Attacking Midfielders
9.611387,2.1207128,Wingers
-4.5821757,13.54997,Young High Performers
-5.51451,-0.30369145,Goalkeepers
-6.224705,2.4493403,Goalkeepers
-5.9409437,0.27464768,Goalkeepers
11.767506,9.241123,Central Defenders
7.451835,10.9148855,Central Defenders
-6.2515793,0.38285664,Goalkeepers
9.301942,1.341308,Wingers
10.640533,1.2136211,Strikers
9.26801,2.0730665,Wingers
7.3333764,7.5784616,Central Midfielders
-6.037908,0.13799517,Goalkeepers
-5.8469324,0.72615385,Goalkeepers
